"Wavenumber","PSI_002","PSI_003","PSI_004","PSI_005","PSI_006","PSI_007","PSI_008","PSI_009","PSI_010","PSI_011","PSI_012","PSI_013","PSI_014","PSI_015","PSI_016","PSI_017","PSI_018","PSI_019","PSI_020","PSI_022"
717.48203,0.01854,0.01402,0.01264,-0.03014,0.01388,-0.00288000000000001,0.01316,0.00244,-0.01436,0.00114,0.01084,-0.00910999999999999,0.01828,0.02293,0.01328,0.01635,0.03092,0.00649999999999999,-0.01702,-0.01234
715.55332,0.01685,0.0118,0.01092,-0.0324,0.0117,-0.00548000000000001,0.01164,0.00025,-0.01675,-0.000850000000000004,0.00872000000000001,-0.01075,0.01624,0.02045,0.01153,0.01466,0.02857,0.00473,-0.01963,-0.01442
713.6246,0.01508,0.00946,0.00913,-0.03477,0.00939999999999999,-0.00825000000000001,0.01004,-0.00207,-0.0193,-0.00294,0.00648,-0.01248,0.01408,0.01781,0.00969,0.01288,0.02606,0.00287,-0.02242,-0.01664
711.69589,0.01358,0.00745999999999999,0.00763,-0.03682,0.00743999999999999,-0.01064,0.00871,-0.00404,-0.02147,-0.00469,0.00458,-0.01393,0.01224,0.01553,0.00813000000000001,0.01139,0.02391,0.00130999999999999,-0.02484,-0.01854
709.76717,0.01249,0.00597,0.00656,-0.03839,0.00596999999999999,-0.01245,0.00775,-0.00548,-0.02308,-0.00594,0.00317000000000001,-0.01497,0.01088,0.0138,0.00699,0.01034,0.02231,0.00018,-0.02667,-0.01995
707.83846,0.01172,0.00489000000000001,0.00579,-0.03957,0.00488999999999999,-0.0138,0.00708,-0.00652000000000001,-0.02424,-0.0068,0.00216,-0.01567,0.00992000000000001,0.01254,0.00617,0.00961,0.02113,-0.000609999999999999,-0.02801,-0.02096
705.90974,0.01106,0.00397,0.00512,-0.04061,0.00395,-0.01496,0.00651,-0.00741,-0.0252,-0.00749,0.00132,-0.01623,0.00911,0.01146,0.00548000000000001,0.009,0.02013,-0.00126,-0.02915,-0.0218
703.98103,0.01034,0.00296,0.00436,-0.04173,0.00291999999999999,-0.01622,0.00586,-0.0084,-0.02621,-0.00828,0.00043,-0.01687,0.00825,0.0103,0.00472,0.00833,0.01906,-0.00199000000000001,-0.03035,-0.02272
702.05231,0.00943,0.00170000000000001,0.00337999999999999,-0.04309,0.00162,-0.01779,0.00502,-0.00965000000000001,-0.02746,-0.0093,-0.000689999999999996,-0.01772,0.00718000000000001,0.00886999999999999,0.00378000000000001,0.00745000000000001,0.01773,-0.00293,-0.03182,-0.02388
700.1236,0.00827,0.000119999999999995,0.00215,-0.04476,0,-0.01973,0.00395,-0.01124,-0.02903,-0.01065,-0.00208999999999999,-0.01885,0.00584,0.00706999999999999,0.00259,0.00632000000000001,0.01608,-0.00413,-0.03365,-0.02535
698.19488,0.00691,-0.00174000000000001,0.000719999999999998,-0.04669,-0.00188000000000001,-0.02199,0.00269,-0.01311,-0.0309,-0.01227,-0.00375,-0.02024,0.00426,0.00495999999999999,0.0012,0.00495,0.01414,-0.00556,-0.03579,-0.02707
696.26617,0.00543,-0.00375,-0.000810000000000005,-0.04876,-0.00389,-0.02443,0.00135,-0.01514,-0.03293,-0.01406,-0.00556,-0.02179,0.00255,0.00266999999999999,-0.000289999999999999,0.00346,0.01204,-0.00711000000000001,-0.0381,-0.02894
694.33745,0.00398,-0.00574,-0.00232,-0.05082,-0.00588000000000001,-0.02686,2.99999999999953e-05,-0.01714,-0.03496,-0.01586,-0.00736,-0.02335,0.000850000000000004,0.000389999999999988,-0.00178,0.00198,0.00997,-0.00865,-0.04039,-0.03079
692.40874,0.00266,-0.00756,-0.00367000000000001,-0.05271,-0.00770000000000001,-0.02908,-0.00116,-0.01898,-0.03682,-0.01751,-0.00902,-0.02481,-0.000699999999999999,-0.00172000000000001,-0.00313,0.000630000000000006,0.00806999999999999,-0.01007,-0.04248,-0.03249
690.48002,0.00157,-0.00908,-0.00479,-0.05433,-0.00923,-0.03097,-0.00215,-0.02054,-0.03839,-0.01891,-0.01042,-0.02607,-0.00199999999999999,-0.00351000000000001,-0.00425,-0.000499999999999994,0.00648,-0.01126,-0.04426,-0.03392
688.55131,0.000789999999999999,-0.0102,-0.00559,-0.05557,-0.01037,-0.03239,-0.00285,-0.0217,-0.03956,-0.01996,-0.01146,-0.02702,-0.00296,-0.00487,-0.00507,-0.00131999999999999,0.00529,-0.01213,-0.04558,-0.03497
686.62259,0.000419999999999997,-0.01079,-0.00599,-0.05633,-0.01102,-0.03323,-0.0032,-0.02236,-0.04021,-0.02053,-0.01205,-0.02757,-0.00346999999999999,-0.00566000000000001,-0.0055,-0.00173,0.00464999999999999,-0.0126,-0.04632,-0.03555
684.69388,0.000530000000000003,-0.01076,-0.00589000000000001,-0.0565,-0.01106,-0.03334,-0.00311,-0.02239,-0.04021,-0.02052,-0.01208,-0.02762,-0.00344999999999999,-0.00577000000000001,-0.00544,-0.00163,0.00466999999999999,-0.01255,-0.04633,-0.03554
682.76516,0.00116,-0.01005,-0.00525,-0.05604,-0.01044,-0.03267,-0.00253,-0.02174,-0.03951,-0.01987,-0.01148,-0.02712,-0.00282,-0.00514000000000001,-0.00485,-0.000989999999999998,0.0054,-0.01195,-0.04556,-0.03487
680.83645,0.00228,-0.00871,-0.00412000000000001,-0.05498,-0.00921000000000001,-0.03127,-0.00149,-0.02045,-0.03815,-0.01861,-0.01029,-0.02611,-0.00164,-0.00380000000000001,-0.00377,0.000180000000000007,0.00682,-0.01082,-0.04405,-0.0336
678.90773,0.00377,-0.00684999999999999,-0.00261,-0.05345,-0.00749000000000001,-0.02928,-8.00000000000037e-05,-0.01863,-0.03623,-0.01684,-0.00864,-0.02471,-1.99999999999992e-05,-0.00189,-0.00228,0.00178,0.00878,-0.00927000000000001,-0.04193,-0.03183
676.97902,0.00551,-0.00463,-0.00084,-0.05157,-0.00541000000000001,-0.02683,0.00159,-0.0164,-0.03391,-0.01472,-0.00665,-0.02303,0.00192000000000001,0.000449999999999992,-0.000509999999999997,0.00369000000000001,0.01116,-0.00741000000000001,-0.03935,-0.02969
675.0503,0.00748,-0.00207,0.00117,-0.04931,-0.00298000000000001,-0.02392,0.00351,-0.01381,-0.03125,-0.01229,-0.00437,-0.02109,0.00417,0.00323999999999999,0.00152,0.00586,0.01392,-0.00528000000000001,-0.03635,-0.02722
673.12159,0.00986,0.00104,0.00361,-0.04643,4.99999999999945e-05,-0.02032,0.0058,-0.01075,-0.02811,-0.00942999999999999,-0.00158999999999999,-0.01869,0.00692,0.00671999999999999,0.00395,0.00839,0.01726,-0.00272000000000001,-0.03277,-0.02423
671.19287,0.01304,0.00513,0.00686,-0.04251,0.00412,-0.01553,0.00876,-0.00683,-0.02412,-0.0058,0.00208999999999999,-0.01545,0.01058,0.01135,0.00712,0.01156,0.02159,0.000579999999999997,-0.02817,-0.02032
669.26416,0.01725,0.0105,0.01116,-0.03741,0.00939999999999999,-0.00937,0.01261,-0.00175,-0.0189,-0.00105,0.00692,-0.01118,0.01536,0.01731,0.01127,0.01568,0.02719,0.00488,-0.0222,-0.01527
667.33544,0.0222,0.01683,0.01619,-0.03163,0.01549,-0.00225,0.01718,0.00442999999999999,-0.01249,0.00476,0.01263,-0.00620999999999999,0.02094,0.02416,0.01621,0.02074,0.03383,0.01001,-0.01502,-0.00931
665.40673,0.02767,0.02386,0.02172,-0.02542,0.02209,0.00552,0.02228,0.01143,-0.00513999999999999,0.01137,0.01896,-0.000789999999999999,0.02706,0.03161,0.02173,0.02652,0.04121,0.01574,-0.00697,-0.00272
663.47801,0.03376,0.03164,0.02788,-0.01848,0.02943,0.01409,0.0279,0.0191,0.00297,0.01866,0.02599,0.00526,0.03388,0.03985,0.02783,0.03286,0.04931,0.02205,0.00185,0.00452999999999999
661.5493,0.04046,0.04017,0.03464,-0.01071,0.03756,0.02355,0.03399,0.02734,0.01172,0.02652,0.0337,0.01194,0.0414,0.04901,0.03446,0.03963,0.0581,0.02887,0.01137,0.01242
659.62058,0.04781,0.04953,0.04202,-0.00195000000000001,0.04658,0.03405,0.04061,0.03625,0.02117,0.03499,0.04217,0.01931,0.04973,0.0593,0.04167,0.04692,0.06774,0.03629,0.02176,0.02107
657.69187,0.05635,0.06043,0.05054,0.00850000000000001,0.05714,0.04641,0.04824,0.0465,0.03202,0.0447,0.05206,0.02791,0.05951,0.07159,0.05004,0.05527,0.07901,0.04487,0.03379,0.03114
655.76315,0.06725,0.07432,0.06135,0.02204,0.07063,0.06223,0.05794,0.05945,0.04571,0.05695,0.06473,0.03892,0.07209,0.08757,0.06073,0.06578,0.09343,0.05579,0.04911,0.044
653.83443,0.08221,0.09333,0.07607,0.04054,0.08896,0.0837,0.0712,0.07711,0.06444,0.07369,0.08211,0.05396,0.08936,0.10948,0.07542,0.08015,0.11324,0.07074,0.07009,0.06164
651.90572,0.10309,0.11978,0.09654,0.06592,0.11415,0.11315,0.08979,0.10187,0.0908,0.09719,0.10633,0.07483,0.11332,0.13969,0.09602,0.10039,0.14094,0.09169,0.09948,0.08628
649.977,0.1313,0.15546,0.12412,0.0994,0.14759,0.15212,0.11508,0.1357,0.12692,0.12936,0.13897,0.10276,0.14539,0.17971,0.12406,0.12825,0.17841,0.12019,0.13945,0.11964
648.04829,0.1668,0.20026,0.15876,0.14044,0.18897,0.2002,0.14719,0.17889,0.17313,0.17047,0.17986,0.13758,0.18533,0.22899,0.15961,0.16409,0.22565,0.15636,0.19018,0.16174
646.11957,0.20705,0.251,0.19802,0.18594,0.23528,0.25385,0.18393,0.2286,0.22635,0.2178,0.22603,0.17673,0.23018,0.28377,0.20026,0.20561,0.2793,0.1977,0.24814,0.20966
644.19086,0.24663,0.30082,0.2367,0.22996,0.28048,0.30611,0.22034,0.27809,0.27921,0.26483,0.2712,0.21498,0.27392,0.33679,0.24048,0.24708,0.33206,0.23859,0.3054,0.25691
642.26214,0.27816,0.34041,0.26767,0.2649,0.31664,0.34786,0.24948,0.31781,0.32127,0.30234,0.30694,0.2454,0.30859,0.37866,0.27266,0.28027,0.37396,0.27122,0.35089,0.29463
640.33343,0.29505,0.36149,0.28459,0.28422,0.33683,0.37118,0.26507,0.33896,0.34298,0.32192,0.32581,0.26187,0.32718,0.40131,0.28989,0.29756,0.39608,0.28854,0.37466,0.31482
638.40471,0.29485,0.36111,0.28507,0.28568,0.33865,0.37335,0.26476,0.33828,0.3409,0.32048,0.32516,0.26221,0.32718,0.40191,0.28954,0.29608,0.39524,0.28795,0.37316,0.31453
636.476,0.28087,0.34363,0.27234,0.27275,0.3258,0.35872,0.25173,0.32031,0.32006,0.30248,0.30889,0.24953,0.31223,0.38472,0.27506,0.27976,0.37614,0.27309,0.35177,0.29784
634.54728,0.26056,0.31854,0.25358,0.25295,0.30631,0.33649,0.23318,0.29512,0.2914,0.27758,0.28549,0.23078,0.29026,0.35893,0.25426,0.2573,0.34896,0.25202,0.32197,0.27382
632.61857,0.24173,0.29562,0.23635,0.23417,0.28848,0.31612,0.21654,0.27292,0.26593,0.25561,0.26375,0.21326,0.26961,0.33419,0.23527,0.23755,0.32413,0.23305,0.29535,0.25187
630.68985,0.2292,0.28071,0.22526,0.22151,0.27744,0.30342,0.20616,0.2595,0.24989,0.24208,0.2491,0.20156,0.25554,0.3168,0.22298,0.22548,0.30788,0.22108,0.27857,0.23763
628.76114,0.22362,0.2744,0.22087,0.21615,0.27389,0.29923,0.20224,0.25475,0.24327,0.23691,0.24234,0.19645,0.24905,0.30838,0.21784,0.22089,0.3008,0.21634,0.27175,0.23164
626.83242,0.22078,0.27118,0.21885,0.21377,0.27282,0.29779,0.20037,0.2524,0.23957,0.23418,0.23874,0.194,0.24574,0.3041,0.21527,0.21841,0.29704,0.21402,0.26806,0.22859
624.90371,0.20978,0.25733,0.20817,0.2009,0.26039,0.283,0.19062,0.23927,0.22515,0.22149,0.2259,0.18337,0.23323,0.28856,0.20442,0.20728,0.2823,0.20313,0.25227,0.2155
622.97499,0.1874,0.22892,0.18564,0.17358,0.23262,0.25035,0.17015,0.21172,0.19628,0.19552,0.20019,0.16138,0.20784,0.25714,0.18214,0.1846,0.25254,0.18057,0.22026,0.18867
621.04628,0.15952,0.19348,0.15736,0.13939,0.19727,0.20897,0.14443,0.17702,0.16047,0.16318,0.16839,0.13397,0.17634,0.21824,0.15431,0.15634,0.21565,0.15234,0.18051,0.15524
619.11756,0.13295,0.15959,0.1303,0.10673,0.16315,0.16912,0.11975,0.14364,0.12636,0.13238,0.13818,0.10789,0.14643,0.18128,0.12771,0.12937,0.18051,0.12535,0.14257,0.12334
617.18885,0.11035,0.13077,0.10716,0.07861,0.13372,0.13484,0.09876,0.11529,0.09766,0.10645,0.11257,0.08564,0.121,0.14975,0.10511,0.10667,0.15069,0.10245,0.11044,0.09626
615.26013,0.09154,0.10683,0.08775,0.05471,0.10884,0.10597,0.08136,0.09196,0.07418,0.08517,0.09125,0.06691,0.09969,0.12322,0.08636,0.08816,0.12596,0.08349,0.08395,0.0738
613.33142,0.07593,0.0869,0.07157,0.03465,0.08797,0.08177,0.06696,0.07261,0.05475,0.06751,0.07349,0.05121,0.08188,0.10098,0.07081,0.07291,0.10537,0.06774,0.06195,0.05515
611.4027,0.06302,0.07023,0.05817,0.01805,0.07064,0.06161,0.05502,0.05634,0.03844,0.05267,0.05874,0.03819,0.06711,0.08246,0.05786,0.06015,0.08814,0.05455,0.04348,0.03961
609.47399,0.05229,0.05623,0.04703,0.00428000000000001,0.05624,0.04479,0.04506,0.04257,0.0247,0.04015,0.04647,0.02737,0.05483,0.06702,0.04703,0.04941,0.07366,0.04343,0.02792,0.0266
607.54527,0.04336,0.04452,0.0378,-0.00719,0.04429,0.0308,0.03678,0.03104,0.01325,0.02968,0.03627,0.01838,0.04466,0.05417,0.03801,0.04047,0.06158,0.03412,0.0149,0.01578
605.61656,0.03604,0.03488,0.03025,-0.01665,0.03453,0.01932,0.03002,0.02156,0.00388000000000001,0.0211,0.02793,0.01103,0.03637,0.04365,0.03064,0.03315,0.05167,0.02648,0.00422,0.00694
603.68784,0.03015,0.02709,0.02421,-0.02429,0.02672,0.0101,0.02461,0.01392,-0.00362,0.01421,0.02124,0.00515,0.02977,0.03523,0.0247,0.02729,0.04371,0.02034,-0.00438999999999999,-0.000140000000000001
601.75913,0.02551,0.02091,0.01946,-0.03035,0.02058,0.00284999999999999,0.02034,0.00786999999999999,-0.00954999999999999,0.00879000000000001,0.01594,0.000530000000000003,0.0246,0.02858,0.02,0.02267,0.03741,0.01549,-0.01121,-0.00574000000000001
599.83041,0.02193,0.0161,0.01578,-0.0351,0.01579,-0.00281000000000001,0.01704,0.00316,-0.0142,0.00455999999999999,0.01178,-0.00310999999999999,0.02055,0.02335,0.01632,0.0191,0.03249,0.01173,-0.01653,-0.01011
597.9017,0.01921,0.01241,0.01297,-0.03882,0.01209,-0.00717000000000001,0.01452,-0.000460000000000002,-0.01778,0.00129,0.00854000000000001,-0.00598,0.0174,0.01926,0.0135,0.01639,0.02871,0.00884,-0.02063,-0.01348
595.97298,0.01714,0.00963,0.0109,-0.04165,0.00932999999999999,-0.01043,0.01265,-0.00319000000000001,-0.02046,-0.00115,0.00613,-0.00810999999999999,0.01509,0.01623,0.01138,0.0144,0.02589,0.00667,-0.02368,-0.01598
594.04427,0.01557,0.00757000000000001,0.00940999999999999,-0.04375,0.00735999999999999,-0.01279,0.01129,-0.00524000000000001,-0.02237,-0.00292000000000001,0.00443,-0.0096,0.01351,0.01413,0.00981,0.01297,0.02385,0.00506999999999999,-0.02589,-0.01779
592.11555,0.01444,0.00606,0.00833,-0.04537,0.00589999999999999,-0.01456,0.0103,-0.00675000000000001,-0.02373,-0.00421000000000001,0.00318,-0.01071,0.01236,0.01259,0.00868,0.01195,0.02239,0.00384999999999999,-0.02748,-0.01909
590.18684,0.0137,0.005,0.00753,-0.0467,0.00473,-0.01601,0.0096,-0.0078,-0.02472,-0.00519,0.00219,-0.01166,0.01138,0.01129,0.00787,0.01124,0.02134,0.00288999999999999,-0.02862,-0.02007
588.25812,0.01329,0.00434,0.00702,-0.0477,0.00391,-0.01706,0.00917,-0.00848,-0.02536,-0.00586,0.00151,-0.01237,0.01065,0.0103,0.00735,0.01082,0.02065,0.00220999999999999,-0.02936,-0.02071
586.3294,0.01315,0.00407,0.00684,-0.04821,0.00355,-0.01755,0.00904,-0.00881000000000001,-0.02559,-0.00611,0.00128,-0.01269,0.01038,0.00985999999999999,0.00712,0.01069,0.02036,0.00184999999999999,-0.02965,-0.02096
584.40069,0.01327,0.00419,0.00702,-0.04826,0.00366,-0.01748,0.00918,-0.00878000000000001,-0.02539,-0.00596000000000001,0.00149000000000001,-0.01259,0.01059,0.01002,0.00721,0.01087,0.02051,0.00183999999999999,-0.02949,-0.02082
582.47197,0.0137,0.00471000000000001,0.00753,-0.04788,0.00419,-0.01691,0.0096,-0.00834,-0.02478,-0.00541999999999999,0.00208,-0.01215,0.01122,0.0107,0.00763,0.01135,0.02109,0.00219999999999999,-0.02887,-0.02027
580.54326,0.01448,0.00571000000000001,0.0084,-0.04705,0.00519,-0.0158,0.01036,-0.00744,-0.02368,-0.00446000000000001,0.00309,-0.01136,0.01227,0.0119,0.00841,0.01219,0.02217,0.00292999999999999,-0.02772,-0.01927
578.61454,0.01572,0.00727999999999999,0.00973,-0.04568,0.00677999999999999,-0.01401,0.01154,-0.00597,-0.022,-0.00298,0.00461,-0.01017,0.0138,0.01373,0.00964,0.0135,0.02386,0.00410999999999999,-0.02592,-0.0177
576.68583,0.01751,0.00954000000000001,0.01162,-0.04369,0.00903,-0.01144,0.01321,-0.00381000000000001,-0.01964,-0.000890000000000002,0.00673,-0.00850999999999999,0.01588,0.01627,0.01141,0.01539,0.02629,0.00584,-0.02332,-0.0155
574.75711,0.01993,0.0126,0.01408,-0.04106,0.01195,-0.00807000000000001,0.01542,-0.000850000000000004,-0.01655,0.00182,0.00945,-0.00634999999999999,0.01851,0.01952,0.0138,0.01789,0.02952,0.00817999999999999,-0.01982,-0.01262
572.8284,0.02302,0.01654,0.01717,-0.03762,0.01569,-0.00373000000000001,0.01823,0.00294999999999999,-0.01264,0.00525,0.01289,-0.00356999999999999,0.02187,0.02365,0.01684,0.02106,0.0336,0.01121,-0.01537,-0.00898
570.89968,0.02685,0.02148,0.02106,-0.03312,0.0205,0.00186999999999998,0.02176,0.00768999999999999,-0.00770999999999999,0.00963,0.0173,0.000100000000000003,0.02622,0.029,0.02062,0.02497,0.03871,0.01507,-0.0098,-0.00439000000000001
568.97097,0.03164,0.02768,0.02596,-0.02736,0.02662,0.00900999999999999,0.02617,0.01364,-0.00148999999999999,0.0152,0.02288,0.00484000000000001,0.03175,0.03581,0.02536,0.02984,0.04512,0.01995,-0.00284,0.00139
567.04225,0.03788,0.03574,0.03229,-0.0199,0.03449,0.01822,0.03187,0.0214,0.00658,0.02243,0.03005,0.01092,0.03877,0.04452,0.0315,0.03613,0.05341,0.02627,0.00615,0.00885
565.11354,0.04659,0.04696,0.04107,-0.00947000000000001,0.04544,0.03102,0.03982,0.03223,0.01778,0.03247,0.03997,0.01939,0.04843,0.05656,0.04006,0.04488,0.06495,0.03511,0.01864,0.01923
563.18482,0.05999,0.06419,0.05457,0.00677,0.06237,0.05076,0.05209,0.04884,0.03496,0.04791,0.05527,0.03256,0.06335,0.07513,0.05326,0.05833,0.08267,0.0488,0.03776,0.03519
561.25611,0.08185,0.09234,0.0766,0.03353,0.09006,0.08291,0.07218,0.0759,0.06297,0.07315,0.08037,0.05433,0.0879,0.1056,0.07492,0.08027,0.11156,0.07123,0.06889,0.06127
559.32739,0.1151,0.13526,0.10996,0.07432,0.13202,0.13158,0.10268,0.117,0.10568,0.11155,0.11864,0.08755,0.12536,0.15219,0.10792,0.1136,0.15555,0.1054,0.11631,0.10097
557.39868,0.15403,0.18581,0.14875,0.12209,0.18093,0.18839,0.13818,0.16518,0.15605,0.15653,0.16362,0.12642,0.1693,0.2073,0.14663,0.15253,0.20737,0.14542,0.17231,0.14758
555.46996,0.17988,0.21976,0.17426,0.15373,0.2132,0.22601,0.16156,0.19738,0.18998,0.18642,0.19375,0.15222,0.19856,0.24459,0.17243,0.17826,0.24224,0.172,0.2102,0.17871
553.54125,0.17615,0.21523,0.17034,0.1489,0.20828,0.22041,0.15799,0.19306,0.18566,0.18201,0.18976,0.1485,0.19443,0.24004,0.16887,0.17441,0.23776,0.16816,0.20556,0.17444
551.61253,0.1501,0.18157,0.14448,0.1168,0.17575,0.18279,0.13425,0.16114,0.15232,0.15181,0.15997,0.12253,0.16521,0.20371,0.14304,0.14835,0.20343,0.14134,0.16858,0.14348
549.68382,0.1242,0.14804,0.11897,0.0851,0.14374,0.14591,0.11071,0.12934,0.11912,0.1219,0.13031,0.09668,0.13625,0.16749,0.11723,0.12255,0.16922,0.11464,0.13173,0.11272
547.7551,0.11159,0.1316,0.10668,0.06962,0.12826,0.12822,0.09929,0.11378,0.10298,0.10736,0.11589,0.08403,0.1222,0.14978,0.10461,0.11012,0.15256,0.10161,0.11382,0.0978
545.82639,0.1112,0.13092,0.10646,0.06891,0.12782,0.1279,0.099,0.11322,0.10248,0.10685,0.11543,0.08348,0.12174,0.14902,0.10418,0.10992,0.15206,0.10115,0.11338,0.0974
543.89767,0.11758,0.13904,0.11288,0.07638,0.13574,0.13726,0.10488,0.12108,0.11067,0.11409,0.1227,0.08962,0.12877,0.15771,0.11046,0.11645,0.16052,0.1076,0.12266,0.10501
541.96896,0.12741,0.15176,0.12267,0.08815,0.14808,0.15177,0.11394,0.13328,0.12341,0.12534,0.13403,0.09926,0.13974,0.17144,0.12013,0.12639,0.17357,0.11754,0.13696,0.11674
540.04024,0.13998,0.16815,0.13516,0.10346,0.16405,0.1705,0.12549,0.14891,0.13984,0.13986,0.14867,0.11176,0.15398,0.18932,0.13254,0.13908,0.19033,0.1303,0.15531,0.13184
538.11153,0.15597,0.18899,0.15102,0.12309,0.1844,0.19437,0.14016,0.16873,0.16077,0.15835,0.16732,0.12775,0.17219,0.2122,0.14833,0.15517,0.21168,0.14656,0.17864,0.15109
536.18281,0.17643,0.21565,0.17127,0.14822,0.21034,0.2248,0.15896,0.19407,0.18754,0.18195,0.19114,0.14821,0.19549,0.24148,0.16852,0.17572,0.23899,0.16738,0.20846,0.17568
534.2541,0.20244,0.24953,0.19693,0.1801,0.24317,0.26327,0.18289,0.22624,0.22158,0.2119,0.22141,0.17419,0.22506,0.27865,0.19418,0.20182,0.27363,0.19385,0.24629,0.20688
532.32538,0.23506,0.29184,0.22903,0.21999,0.28416,0.31121,0.21286,0.26638,0.2642,0.24943,0.25937,0.20677,0.2621,0.3252,0.22638,0.23455,0.31694,0.22704,0.29357,0.24596
530.39667,0.27505,0.34345,0.26841,0.26889,0.33427,0.36979,0.24957,0.31528,0.31646,0.29551,0.30603,0.24683,0.30762,0.38229,0.2659,0.27475,0.36994,0.26783,0.35127,0.29389
528.46795,0.32253,0.40431,0.31535,0.3269,0.39352,0.43917,0.29315,0.37306,0.37855,0.35031,0.36153,0.29451,0.36184,0.44999,0.31278,0.32265,0.43276,0.31643,0.4194,0.35084
526.53924,0.37636,0.47254,0.36878,0.39216,0.46,0.51723,0.34249,0.43823,0.44873,0.41221,0.42419,0.34825,0.42305,0.52601,0.36572,0.37708,0.50356,0.37159,0.49598,0.41525
524.61052,0.43316,0.54344,0.42539,0.46006,0.529,0.59866,0.39427,0.50652,0.52221,0.47694,0.48968,0.40414,0.48683,0.60471,0.42119,0.43448,0.57754,0.42966,0.57581,0.48279
522.6818,0.48733,0.60992,0.47992,0.52401,0.59398,0.6758,0.44336,0.57113,0.59187,0.53818,0.55169,0.45685,0.54707,0.67842,0.47375,0.48921,0.64741,0.48494,0.65095,0.54689
520.75309,0.53267,0.66462,0.52649,0.57728,0.64836,0.74053,0.48438,0.62483,0.65005,0.58915,0.60351,0.50097,0.5975,0.73944,0.51761,0.5351,0.70547,0.5314,0.71299,0.60061
518.82437,0.56376,0.70125,0.55933,0.6136,0.68589,0.78491,0.51246,0.66137,0.68962,0.62352,0.63869,0.53125,0.63197,0.78042,0.5476,0.56657,0.74471,0.56348,0.75449,0.63758
516.89566,0.57727,0.71597,0.57414,0.6285,0.70186,0.80312,0.52445,0.67671,0.70559,0.63703,0.65281,0.54386,0.64595,0.79608,0.56028,0.57984,0.76031,0.57733,0.77053,0.65335
514.96694,0.57365,0.7096,0.57065,0.62236,0.69635,0.79532,0.52082,0.67122,0.6983,0.63017,0.64641,0.53918,0.63983,0.78706,0.55606,0.57509,0.75261,0.57318,0.76174,0.64819
513.03823,0.55767,0.68815,0.55359,0.60126,0.67535,0.76848,0.50617,0.65029,0.67425,0.60887,0.62546,0.5225,0.61966,0.76068,0.53973,0.55732,0.72804,0.55604,0.73496,0.62799
511.10951,0.53742,0.66134,0.53135,0.57496,0.64868,0.73411,0.48802,0.62327,0.64415,0.58269,0.59953,0.50228,0.59501,0.7284,0.51932,0.53509,0.69723,0.53441,0.70134,0.60256
509.1808,0.52225,0.64008,0.51354,0.55401,0.62699,0.70485,0.47483,0.60104,0.61987,0.56215,0.57924,0.48768,0.57613,0.70248,0.50398,0.51807,0.672,0.51787,0.67318,0.5828
507.25208,0.51884,0.63203,0.507,0.54559,0.61757,0.68944,0.47254,0.59145,0.60967,0.55443,0.57196,0.48477,0.57004,0.69128,0.50018,0.51304,0.6606,0.51307,0.65913,0.57629
505.32337,0.52476,0.63435,0.50978,0.54691,0.61786,0.68512,0.47879,0.59225,0.61084,0.55681,0.57503,0.49069,0.57413,0.69163,0.50561,0.51758,0.66035,0.51757,0.65645,0.5802
503.39465,0.52408,0.62858,0.50685,0.54039,0.61075,0.67237,0.47889,0.58614,0.60439,0.55201,0.57101,0.48969,0.57123,0.6834,0.50488,0.5158,0.65243,0.51552,0.64553,0.57628
501.46594,0.49514,0.58957,0.47733,0.50227,0.57271,0.62476,0.45295,0.54929,0.5644,0.51667,0.53607,0.46061,0.53772,0.63929,0.47696,0.48607,0.61138,0.48528,0.59981,0.53983
499.53722,0.4302,0.50897,0.41356,0.42476,0.49551,0.53396,0.39383,0.47337,0.4823,0.4431,0.46217,0.39614,0.46544,0.55073,0.41417,0.42092,0.5289,0.4193,0.51096,0.46271
497.60851,0.34422,0.40497,0.32973,0.32526,0.39574,0.41958,0.31511,0.37489,0.37681,0.34812,0.36633,0.31119,0.37117,0.43805,0.33083,0.3354,0.42348,0.33269,0.39872,0.36273
